community,tier,post_id,item_id,parent_id,is_post,thread_depth,author,title,body,body_length,has_link,has_code,score,reaction_count,num_replies,created_utc,discussion_number,discussion_title,discussion_category,discussion_state,is_answered,is_accepted_answer,tags,url,date,week,year_week,time_to_first_reply_hrs,replied_within_24h,is_ghost_post,is_first_contribution,author_total_contributions
sveltejs/svelte,mid,D_kwDOBG2gSc4AjQlB,DC_kwDOBG2gSc4A6K85,DC_kwDOBG2gSc4A6KaH,False,3,brunnerh,,"Yes, the `$state` + `$effect` can be extracted to a function or class, though usually at the cost of having to access the value via a property instead of directly. But that is probably still better than duplicating `$effect` everywhere.",236,False,True,0,0,0,2025-12-14 02:08:37+00:00,17359,How to trigger a function when a $state changes,Q&A,answered,True,False,,https://github.com/sveltejs/svelte/discussions/17359#discussioncomment-15249209,2025-12-14,50,2025-W49,12.241944444444444,True,False,False,14
denoland/deno,mid,D_kwDOB_QrUM4AkF_N,D_kwDOB_QrUM4AkF_N,,True,1,hunter-XV,What is the recommended way to load environment variables securely in Deno for production?,"In Node.js we usually rely on dotenv, but Deno has built-in permissions and different runtime behavior. What is the recommended, production-safe way to manage environment variables in Deno without weakening security? i have searched for that and i didn't find something that convinced me",290,False,False,1,1,1,2026-02-11 20:28:00+00:00,32132,What is the recommended way to load environment variables securely in Deno for production?,Q&A,answered,True,False,,https://github.com/denoland/deno/discussions/32132,2026-02-11,7,2026-W06,1.4891666666666667,True,False,True,2
denoland/deno,mid,D_kwDOB_QrUM4AkF_N,DC_kwDOB_QrUM4A8LO1,D_kwDOB_QrUM4AkF_N,False,2,KhalilBensaha,,"Deno recommends using native environment variables via Deno.env.get() and controlling access with the --allow-env permission. For local development, you can use a .env file with --env-file, but in production, environment variables should be injected by the deployment platform (Docker, systemd, CI/CD, or cloud provider), not loaded from files at runtime. I hope this answer helps you, good luck",397,False,False,0,0,2,2026-02-11 21:57:21+00:00,32132,What is the recommended way to load environment variables securely in Deno for production?,Q&A,answered,True,True,,https://github.com/denoland/deno/discussions/32132#discussioncomment-15774645,2026-02-11,7,2026-W06,1.4891666666666667,True,False,True,2
denoland/deno,mid,D_kwDOB_QrUM4AkF_N,DC_kwDOB_QrUM4A8LUF,DC_kwDOB_QrUM4A8LO1,False,3,hunter-XV,,thanks broo,11,False,False,0,1,0,2026-02-11 22:55:39+00:00,32132,What is the recommended way to load environment variables securely in Deno for production?,Q&A,answered,True,False,,https://github.com/denoland/deno/discussions/32132#discussioncomment-15774981,2026-02-11,7,2026-W06,1.4891666666666667,True,False,False,2
denoland/deno,mid,D_kwDOB_QrUM4AkF_N,DC_kwDOB_QrUM4A8LU-,DC_kwDOB_QrUM4A8LO1,False,3,KhalilBensaha,,anytime,7,False,False,0,0,0,2026-02-11 23:05:14+00:00,32132,What is the recommended way to load environment variables securely in Deno for production?,Q&A,answered,True,False,,https://github.com/denoland/deno/discussions/32132#discussioncomment-15775038,2026-02-11,7,2026-W06,1.4891666666666667,True,False,False,2
denoland/deno,mid,D_kwDOB_QrUM4Aj-Vr,D_kwDOB_QrUM4Aj-Vr,,True,1,candrapersada,how to update deno without deno.old file?,how to update deno without deno.old file? `deno upgrade`,57,False,True,1,1,1,2026-02-05 00:20:27+00:00,32060,how to update deno without deno.old file?,Q&A,closed,False,False,,https://github.com/denoland/deno/discussions/32060,2026-02-05,6,2026-W05,8.708333333333334,True,False,True,1
denoland/deno,mid,D_kwDOB_QrUM4Aj-Vr,DC_kwDOB_QrUM4A755g,D_kwDOB_QrUM4Aj-Vr,False,2,bartlomieju,,You use use https://github.com/denoland/deno_install script instead. For `deno upgrade` it's necessary to use a temporary file.,127,True,True,0,0,0,2026-02-05 09:02:57+00:00,32060,how to update deno without deno.old file?,Q&A,closed,False,False,,https://github.com/denoland/deno/discussions/32060#discussioncomment-15703648,2026-02-05,6,2026-W05,8.708333333333334,True,False,False,8
denoland/deno,mid,D_kwDOB_QrUM4Aj9H3,D_kwDOB_QrUM4Aj9H3,,True,1,levinedam,Deno on heroku,i need deno for heroku 😭,25,False,False,1,1,0,2026-02-04 00:22:03+00:00,32041,Deno on heroku,Ideas,open,False,False,,https://github.com/denoland/deno/discussions/32041,2026-02-04,6,2026-W05,,False,True,True,1
denoland/deno,mid,D_kwDOB_QrUM4Aj2_H,D_kwDOB_QrUM4Aj2_H,,True,1,Mqxx,Importing JSON files `as const`?,"Is it possible to import JSON files, so that I don't loose the literal information? ## What I want to archive If I have this TS array in a file: `my_array.ts` ```ts export default [ ""foo"", ""bar"", ""baz"" ] as const; // <-- This is the important part ``` And then: `index.ts` ```ts import myArray from 'my_array.ts' type MyArrayUnion = typeof myArray[number] // <-- this type is ('foo' | 'bar' | 'baz') like I want ``` ## How the JSON import works If I have this JSON array in a file: `my_array.json` ```json [ ""foo"", ""bar"", ""baz"" ] ``` And I want to import it like this: `index.ts` ```ts import myArray from 'my_array.json' with {type: 'json'} type MyArrayUnion = typeof myArray[number] // <-- this type is just ""string"" ``` The behavior of the JSON import works correctly as expected, but I want to know if, is it possible to archive the same as with the TS array and `as const` statement, but for the JSON import? Sadly it is not possible to cast the import using `as const`, as it results in the error: ``` A 'const' assertions can only be applied to references to enum members, or string, number, boolean, array, or object literals. ``` ## Why I want to do this in the first place? I want to create a function that takes the JSON file as argument and based on that argument, suggests IntelliSense for the return function. Something like this: `my_methods.json` ```json [ ""foo"", ""bar"", ""baz"" ] ``` `index.ts` ```ts import schema from './example.json' with { type: ""json"" } export function client<Schema extends string[]>(schema : Schema) { return { call: (method : Schema[number]) => { // do something with ""method"" } } } client(schema).call('') // <-- IntelliSense/Autocompletion for the JSON array ``` > The actual JSON file is way more complex in structure and gets generated by an other program.",1936,False,True,1,1,1,2026-01-28 15:43:07+00:00,31969,Importing JSON files `as const`?,Q&A,answered,True,False,,https://github.com/denoland/deno/discussions/31969,2026-01-28,5,2026-W04,18.043333333333333,True,False,True,2
denoland/deno,mid,D_kwDOB_QrUM4Aj2_H,DC_kwDOB_QrUM4A7p82,D_kwDOB_QrUM4Aj2_H,False,2,bartlomieju,,"No, it's not possible, it would have to be supported in TypeScript compiler first. I suggest to open a feature request at https://github.com/microsoft/TypeScript",161,True,False,0,0,1,2026-01-29 09:45:43+00:00,31969,Importing JSON files `as const`?,Q&A,answered,True,True,,https://github.com/denoland/deno/discussions/31969#discussioncomment-15638326,2026-01-29,5,2026-W04,18.043333333333333,True,False,False,8
denoland/deno,mid,D_kwDOB_QrUM4Aj2_H,DC_kwDOB_QrUM4A7sLN,DC_kwDOB_QrUM4A7p82,False,3,Mqxx,,"Thanks for the quick answer 😊 > No, it's not possible, it would have to be supported in TypeScript compiler first. Unfortunately, I already suspected that.",161,False,False,0,0,0,2026-01-30 06:29:11+00:00,31969,Importing JSON files `as const`?,Q&A,answered,True,False,,https://github.com/denoland/deno/discussions/31969#discussioncomment-15647437,2026-01-30,5,2026-W04,18.043333333333333,True,False,False,2
denoland/deno,mid,D_kwDOB_QrUM4AjwEW,D_kwDOB_QrUM4AjwEW,,True,1,alexgleason,node:fs is the standard,"Using the `Deno` global makes code that is incompatible with other runtimes. I have stopped using it and instead use `node:fs` which works in Deno, Node, and Bun. I argue that Deno's filesystem API should be moved to client code under `@std/fs`",244,False,True,1,1,1,2026-01-21 15:15:28+00:00,31905,node:fs is the standard,General,open,False,False,,https://github.com/denoland/deno/discussions/31905,2026-01-21,4,2026-W03,61.58444444444444,False,False,True,1
denoland/deno,mid,D_kwDOB_QrUM4AjwEW,DC_kwDOB_QrUM4A7dty,D_kwDOB_QrUM4AjwEW,False,2,Waldenesque,,Have you seen [this std repo issue](https://github.com/denoland/std/issues/6255)?,81,True,False,0,0,0,2026-01-24 04:50:32+00:00,31905,node:fs is the standard,General,open,False,False,,https://github.com/denoland/deno/discussions/31905#discussioncomment-15588210,2026-01-24,4,2026-W03,61.58444444444444,False,False,True,1
denoland/deno,mid,D_kwDOB_QrUM4Ajhb4,D_kwDOB_QrUM4Ajhb4,,True,1,EarlMilktea,`extends` field in `tsconfig.json`,"Is it possible to, for example, use this ```jsonc { ""extends"": [""@tsconfig/vite-react/tsconfig.json""] } ``` rather than this? ```jsonc { ""extends"": [""./node_modules/@tsconfig/vite-react/tsconfig.json""] } ``` I noticed that the former is apparently not working correctly, and am curious about whether it is supported in the first place. Thanks in advance!",379,False,True,1,1,2,2026-01-05 21:09:34+00:00,31776,`extends` field in `tsconfig.json`,General,closed,False,False,,https://github.com/denoland/deno/discussions/31776,2026-01-05,2,2026-W01,19.02888888888889,True,False,True,4
denoland/deno,mid,D_kwDOB_QrUM4Ajhb4,DC_kwDOB_QrUM4A62H4,D_kwDOB_QrUM4Ajhb4,False,2,nayeemrmn,,"The first one is supposed to work, are you sure you have a `node_modules` folder with that package in it?",105,False,True,0,0,0,2026-01-06 16:11:18+00:00,31776,`extends` field in `tsconfig.json`,General,closed,False,False,,https://github.com/denoland/deno/discussions/31776#discussioncomment-15426040,2026-01-06,2,2026-W01,19.02888888888889,True,False,False,3
denoland/deno,mid,D_kwDOB_QrUM4Ajhb4,DC_kwDOB_QrUM4A64xH,D_kwDOB_QrUM4Ajhb4,False,2,EarlMilktea,,"Yes of course! Actually I did some experiments and verified it. Using the commit df6daeeaa9528fbd619ec162c7e3081551e596f0 , I added `dbg!(extends_targets.len());` at `libs/resolver/deno_json.rs:1195:5` and ran the command in `CONTRIBUTING.md` . With the former `tsconfig.json` the output is like this: ```bash $ ./target/debug/deno run --config tsconfig.json ./tests/testdata/run/002_hello.ts [libs/resolver/deno_json.rs:1195:5] extends_targets.len() = 0 Hello World ``` but with the latter it is: ```bash $ ./target/debug/deno run --config tsconfig.json ./tests/testdata/run/002_hello.ts [libs/resolver/deno_json.rs:1195:5] extends_targets.len() = 0 [libs/resolver/deno_json.rs:1195:5] extends_targets.len() = 1 Hello World ``` I'm not completely sure what's going on (especially the reason why `dbg!` is evaluated twice), but it's very likely that at least for the former `extends` field is not correctly parsed.",941,False,True,0,0,3,2026-01-07 17:53:34+00:00,31776,`extends` field in `tsconfig.json`,General,closed,False,False,,https://github.com/denoland/deno/discussions/31776#discussioncomment-15436871,2026-01-07,2,2026-W01,19.02888888888889,True,False,False,4
denoland/deno,mid,D_kwDOB_QrUM4Ajhb4,DC_kwDOB_QrUM4A65U4,DC_kwDOB_QrUM4A64xH,False,3,nayeemrmn,,"Tsconfigs are detected in the directory, you shouldn't be using `--config` for them. It's likely being read as a `deno.json`, which doesn't support `extends`. It's showing up twice because it's also being read the intended way as mentioned, but being overrided by the other.",274,False,True,0,0,0,2026-01-07 23:19:15+00:00,31776,`extends` field in `tsconfig.json`,General,closed,False,False,,https://github.com/denoland/deno/discussions/31776#discussioncomment-15439160,2026-01-07,2,2026-W01,19.02888888888889,True,False,False,3
denoland/deno,mid,D_kwDOB_QrUM4Ajhb4,DC_kwDOB_QrUM4A69lY,DC_kwDOB_QrUM4A64xH,False,3,EarlMilktea,,My bad! Thank you very much!,28,False,False,0,0,0,2026-01-09 16:47:00+00:00,31776,`extends` field in `tsconfig.json`,General,closed,False,False,,https://github.com/denoland/deno/discussions/31776#discussioncomment-15456600,2026-01-09,2,2026-W01,19.02888888888889,True,False,False,4
denoland/deno,mid,D_kwDOB_QrUM4Ajhb4,DC_kwDOB_QrUM4A69lf,DC_kwDOB_QrUM4A64xH,False,3,EarlMilktea,,"By the way, don't you think it's good to emit some messages when `--config` is used against `tsconfig.json` ...?",112,False,True,0,0,0,2026-01-09 16:48:16+00:00,31776,`extends` field in `tsconfig.json`,General,closed,False,False,,https://github.com/denoland/deno/discussions/31776#discussioncomment-15456607,2026-01-09,2,2026-W01,19.02888888888889,True,False,False,4
denoland/deno,mid,D_kwDOB_QrUM4Ajghn,D_kwDOB_QrUM4Ajghn,,True,1,BertramYe,"get stuck when building nextjs project with deno, and why does it will start the `nodejs` process?","when I build my current project with the commend here below, I found that I was just get stuck for a long time (over 5 mins), and there were not any logs or output in the terminal, how can I get the building logs and found out what actually happened? ```bash os: Ubuntu 24.04.3 LTS nextjs : 16.1.1 deno 2.6.3+7222e85 (canary, release, x86_64-unknown-linux-gnu) v8 14.2.231.17-rusty typescript 5.9.2 ``` when I run the commend below: ```bash $ deno run build ``` and it just get stuck (over 5mins) without any return or output, and then I get the content here below:: <img width=""1268"" height=""415"" alt=""image"" src=""https://github.com/user-attachments/assets/4820cdb5-1e4e-4f1e-9a22-24f301338fbc"" /> and when I check its error logs, it shows just like below: <img width=""942"" height=""314"" alt=""image"" src=""https://github.com/user-attachments/assets/a55a6b71-8615-489d-b696-07c693c3d008"" /> and just from the issue, which should be caused by the file, but it didn't show any lacked file or directory path/name how can I resolve this issue? it seems that it need the nodejs to be installed, as it shows `spawning node pooled process`, why dose this happend? and why it will start/running the node pooled process? ```bash --------------------------- creating new process Caused by: - spawning node pooled process - No such file or directory (os error 2) Debug info: - Execution of get_written_endpoint_with_issues_operation failed - Execution of PlainIssue::from_issue failed - Execution of PlainSource::from_source failed - Execution of <WebpackLoadersProcessedAsset as Asset>::content failed - Execution of WebpackLoadersProcessedAsset::process failed - Execution of evaluate_webpack_loader failed - creating new process - spawning node pooled process - No such file or directory (os error 2) ```",1867,True,True,1,1,1,2026-01-04 22:10:11+00:00,31767,"get stuck when building nextjs project with deno, and why does it will start the `nodejs` process?",Q&A,answered,True,False,,https://github.com/denoland/deno/discussions/31767,2026-01-04,1,2026-W00,21.069166666666668,True,False,False,6
